,Timestamp,Score,subj,question,answer_hm,question_en,question (Korean),Name or Initials 이름 또는 이니셜 ,qid,category,l2_category,options,answer_type,question_kr,answer,score,index,question_type,image_id,answers,multiple_choice_answer,processed_output,acc
4016,2025-09-30 17:23:56.895,0,2025-09-30 17:23:56.895000,"What color thread hangs down the right side?
오른쪽에는 어떤 색의 실이 매달려 있나요?",red,What color thread hangs down the right side?,오른쪽에는 어떤 색의 실이 매달려 있나요?,박정원,499588001.0,,,,text,오른쪽에는 어떤 색의 실이 매달려 있나요?,,0.638,54.0,what color,,"['green', 'green', 'green and white with blue', 'green and white', 'green and white', 'green and blue', 'green and blue', 'green', 'green and gray', 'green']",,red,0.0
4017,2025-11-04 17:11:13.952,0,2025-11-04 17:11:13.952000,"What color thread hangs down the right side?
오른쪽에는 어떤 색의 실이 매달려 있나요?",흰색,What color thread hangs down the right side?,오른쪽에는 어떤 색의 실이 매달려 있나요?,JJH,499588001.0,,,,text,오른쪽에는 어떤 색의 실이 매달려 있나요?,,0.654,54.0,what color,,"['green', 'green', 'green and white with blue', 'green and white', 'green and white', 'green and blue', 'green and blue', 'green', 'green and gray', 'green']",,White,0.0
4018,2025-11-12 12:09:20.589,0,2025-11-12 12:09:20.589000,"What color thread hangs down the right side?
오른쪽에는 어떤 색의 실이 매달려 있나요?",퍼렁,What color thread hangs down the right side?,오른쪽에는 어떤 색의 실이 매달려 있나요?,김두연,499588001.0,,,,text,오른쪽에는 어떤 색의 실이 매달려 있나요?,,0.624,54.0,what color,,"['green', 'green', 'green and white with blue', 'green and white', 'green and white', 'green and blue', 'green and blue', 'green', 'green and gray', 'green']",,purple,0.0
4019,2025-11-13 16:31:19.489,0,2025-11-13 16:31:19.489000,"What color thread hangs down the right side?
오른쪽에는 어떤 색의 실이 매달려 있나요?",green,What color thread hangs down the right side?,오른쪽에는 어떤 색의 실이 매달려 있나요?,JMG,499588001.0,,,,text,오른쪽에는 어떤 색의 실이 매달려 있나요?,,0.876,54.0,what color,,"['green', 'green', 'green and white with blue', 'green and white', 'green and white', 'green and blue', 'green and blue', 'green', 'green and gray', 'green']",,green,1.0
4020,2025-09-29 08:23:54.109,0,2025-09-29 08:23:54.109000,"What color boat is the man riding in?
남자가 타고 있는 배는 어떤 색인가요?",흰색,What color boat is the man riding in?,남자가 타고 있는 배는 어떤 색인가요?,PHJ,525162004.0,,,,text,남자가 타고 있는 배는 어떤 색인가요?,,0.623,55.0,what color,,"['red', 'red', 'red', 'orange', 'red', 'red', 'red', 'red', 'orange', 'orange']",,White,0.0
4021,2025-09-29 09:07:33.096,0,2025-09-29 09:07:33.096000,"What color boat is the man riding in?
남자가 타고 있는 배는 어떤 색인가요?",종이배,What color boat is the man riding in?,남자가 타고 있는 배는 어떤 색인가요?,성희,525162004.0,,,,text,남자가 타고 있는 배는 어떤 색인가요?,,0.194,55.0,what color,,"['red', 'red', 'red', 'orange', 'red', 'red', 'red', 'red', 'orange', 'orange']",,a paper boat,0.0
4022,2025-09-29 18:22:09.402,0,2025-09-29 18:22:09.402000,"What color boat is the man riding in?
남자가 타고 있는 배는 어떤 색인가요?",White,What color boat is the man riding in?,남자가 타고 있는 배는 어떤 색인가요?,조희승,525162004.0,,,,text,남자가 타고 있는 배는 어떤 색인가요?,,0.623,55.0,what color,,"['red', 'red', 'red', 'orange', 'red', 'red', 'red', 'red', 'orange', 'orange']",,white,0.0
4023,2025-09-29 19:38:19.667,0,2025-09-29 19:38:19.667000,"What color boat is the man riding in?
남자가 타고 있는 배는 어떤 색인가요?",White,What color boat is the man riding in?,남자가 타고 있는 배는 어떤 색인가요?,EJ,525162004.0,,,,text,남자가 타고 있는 배는 어떤 색인가요?,,0.623,55.0,what color,,"['red', 'red', 'red', 'orange', 'red', 'red', 'red', 'red', 'orange', 'orange']",,white,0.0
4024,2025-09-30 00:22:45.913,0,2025-09-30 00:22:45.913000,"What color boat is the man riding in?
남자가 타고 있는 배는 어떤 색인가요?",WHITE,What color boat is the man riding in?,남자가 타고 있는 배는 어떤 색인가요?,Juyeon,525162004.0,,,,text,남자가 타고 있는 배는 어떤 색인가요?,,0.623,55.0,what color,,"['red', 'red', 'red', 'orange', 'red', 'red', 'red', 'red', 'orange', 'orange']",,white,0.0
4025,2025-09-30 06:24:35.181,0,2025-09-30 06:24:35.181000,"What color boat is the man riding in?
남자가 타고 있는 배는 어떤 색인가요?",Red,What color boat is the man riding in?,남자가 타고 있는 배는 어떤 색인가요?,Winnie,525162004.0,,,,text,남자가 타고 있는 배는 어떤 색인가요?,,0.899,55.0,what color,,"['red', 'red', 'red', 'orange', 'red', 'red', 'red', 'red', 'orange', 'orange']",,red,1.0
4026,2025-09-30 11:10:46.878,0,2025-09-30 11:10:46.878000,"What color boat is the man riding in?
남자가 타고 있는 배는 어떤 색인가요?",blue,What color boat is the man riding in?,남자가 타고 있는 배는 어떤 색인가요?,kathy,525162004.0,,,,text,남자가 타고 있는 배는 어떤 색인가요?,,0.699,55.0,what color,,"['red', 'red', 'red', 'orange', 'red', 'red', 'red', 'red', 'orange', 'orange']",,blue,0.0
4027,2025-09-30 11:18:51.944,0,2025-09-30 11:18:51.944000,"What color boat is the man riding in?
남자가 타고 있는 배는 어떤 색인가요?",하얀색,What color boat is the man riding in?,남자가 타고 있는 배는 어떤 색인가요?,BJH,525162004.0,,,,text,남자가 타고 있는 배는 어떤 색인가요?,,0.623,55.0,what color,,"['red', 'red', 'red', 'orange', 'red', 'red', 'red', 'red', 'orange', 'orange']",,White,0.0
4028,2025-09-30 17:23:56.895,0,2025-09-30 17:23:56.895000,"What color boat is the man riding in?
남자가 타고 있는 배는 어떤 색인가요?",red,What color boat is the man riding in?,남자가 타고 있는 배는 어떤 색인가요?,박정원,525162004.0,,,,text,남자가 타고 있는 배는 어떤 색인가요?,,0.899,55.0,what color,,"['red', 'red', 'red', 'orange', 'red', 'red', 'red', 'red', 'orange', 'orange']",,red,1.0
4029,2025-11-04 17:11:13.952,0,2025-11-04 17:11:13.952000,"What color boat is the man riding in?
남자가 타고 있는 배는 어떤 색인가요?",흰색,What color boat is the man riding in?,남자가 타고 있는 배는 어떤 색인가요?,JJH,525162004.0,,,,text,남자가 타고 있는 배는 어떤 색인가요?,,0.623,55.0,what color,,"['red', 'red', 'red', 'orange', 'red', 'red', 'red', 'red', 'orange', 'orange']",,White,0.0
4030,2025-11-12 12:09:20.589,0,2025-11-12 12:09:20.589000,"What color boat is the man riding in?
남자가 타고 있는 배는 어떤 색인가요?",나무색,What color boat is the man riding in?,남자가 타고 있는 배는 어떤 색인가요?,김두연,525162004.0,,,,text,남자가 타고 있는 배는 어떤 색인가요?,,0.437,55.0,what color,,"['red', 'red', 'red', 'orange', 'red', 'red', 'red', 'red', 'orange', 'orange']",,the color of a tree,0.0
4031,2025-11-13 16:31:19.489,0,2025-11-13 16:31:19.489000,"What color boat is the man riding in?
남자가 타고 있는 배는 어떤 색인가요?",dark grey,What color boat is the man riding in?,남자가 타고 있는 배는 어떤 색인가요?,JMG,525162004.0,,,,text,남자가 타고 있는 배는 어떤 색인가요?,,0.565,55.0,what color,,"['red', 'red', 'red', 'orange', 'red', 'red', 'red', 'red', 'orange', 'orange']",,dark grey,0.0
4032,2025-09-29 08:23:54.109,0,2025-09-29 08:23:54.109000,"What color are the crates against the wall?
벽에 걸린 상자들은 어떤 색인가요?",흰색,What color are the crates against the wall?,벽에 걸린 상자들은 어떤 색인가요?,PHJ,252625003.0,,,,text,벽에 걸린 상자들은 어떤 색인가요?,,0.679,56.0,what color are the,,"['yellow', 'red, white, and yellow', 'red, white and yellow', 'red, white, yellow', 'gray', 'yellow', 'red white yellow', 'wooden', 'yellow', 'white']",,White,0.3333333333333333
4033,2025-09-29 09:07:33.096,0,2025-09-29 09:07:33.096000,"What color are the crates against the wall?
벽에 걸린 상자들은 어떤 색인가요?",파랑,What color are the crates against the wall?,벽에 걸린 상자들은 어떤 색인가요?,성희,252625003.0,,,,text,벽에 걸린 상자들은 어떤 색인가요?,,0.617,56.0,what color are the,,"['yellow', 'red, white, and yellow', 'red, white and yellow', 'red, white, yellow', 'gray', 'yellow', 'red white yellow', 'wooden', 'yellow', 'white']",,Blue,0.0
4034,2025-09-29 18:22:09.402,0,2025-09-29 18:22:09.402000,"What color are the crates against the wall?
벽에 걸린 상자들은 어떤 색인가요?",Brown,What color are the crates against the wall?,벽에 걸린 상자들은 어떤 색인가요?,조희승,252625003.0,,,,text,벽에 걸린 상자들은 어떤 색인가요?,,0.451,56.0,what color are the,,"['yellow', 'red, white, and yellow', 'red, white and yellow', 'red, white, yellow', 'gray', 'yellow', 'red white yellow', 'wooden', 'yellow', 'white']",,brown,0.0
4035,2025-09-29 19:38:19.667,0,2025-09-29 19:38:19.667000,"What color are the crates against the wall?
벽에 걸린 상자들은 어떤 색인가요?",Red,What color are the crates against the wall?,벽에 걸린 상자들은 어떤 색인가요?,EJ,252625003.0,,,,text,벽에 걸린 상자들은 어떤 색인가요?,,0.641,56.0,what color are the,,"['yellow', 'red, white, and yellow', 'red, white and yellow', 'red, white, yellow', 'gray', 'yellow', 'red white yellow', 'wooden', 'yellow', 'white']",,red,0.0
4036,2025-09-30 00:22:45.913,0,2025-09-30 00:22:45.913000,"What color are the crates against the wall?
벽에 걸린 상자들은 어떤 색인가요?",GREEN,What color are the crates against the wall?,벽에 걸린 상자들은 어떤 색인가요?,Juyeon,252625003.0,,,,text,벽에 걸린 상자들은 어떤 색인가요?,,0.58,56.0,what color are the,,"['yellow', 'red, white, and yellow', 'red, white and yellow', 'red, white, yellow', 'gray', 'yellow', 'red white yellow', 'wooden', 'yellow', 'white']",,green,0.0
4037,2025-09-30 06:24:35.181,0,2025-09-30 06:24:35.181000,"What color are the crates against the wall?
벽에 걸린 상자들은 어떤 색인가요?",Brown ,What color are the crates against the wall?,벽에 걸린 상자들은 어떤 색인가요?,Winnie,252625003.0,,,,text,벽에 걸린 상자들은 어떤 색인가요?,,0.451,56.0,what color are the,,"['yellow', 'red, white, and yellow', 'red, white and yellow', 'red, white, yellow', 'gray', 'yellow', 'red white yellow', 'wooden', 'yellow', 'white']",,brown,0.0
4038,2025-09-30 11:10:46.878,0,2025-09-30 11:10:46.878000,"What color are the crates against the wall?
벽에 걸린 상자들은 어떤 색인가요?",red,What color are the crates against the wall?,벽에 걸린 상자들은 어떤 색인가요?,kathy,252625003.0,,,,text,벽에 걸린 상자들은 어떤 색인가요?,,0.641,56.0,what color are the,,"['yellow', 'red, white, and yellow', 'red, white and yellow', 'red, white, yellow', 'gray', 'yellow', 'red white yellow', 'wooden', 'yellow', 'white']",,red,0.0
4039,2025-09-30 11:18:51.944,0,2025-09-30 11:18:51.944000,"What color are the crates against the wall?
벽에 걸린 상자들은 어떤 색인가요?",하얀색,What color are the crates against the wall?,벽에 걸린 상자들은 어떤 색인가요?,BJH,252625003.0,,,,text,벽에 걸린 상자들은 어떤 색인가요?,,0.679,56.0,what color are the,,"['yellow', 'red, white, and yellow', 'red, white and yellow', 'red, white, yellow', 'gray', 'yellow', 'red white yellow', 'wooden', 'yellow', 'white']",,White,0.3333333333333333
4040,2025-09-30 17:23:56.895,0,2025-09-30 17:23:56.895000,"What color are the crates against the wall?
벽에 걸린 상자들은 어떤 색인가요?",red,What color are the crates against the wall?,벽에 걸린 상자들은 어떤 색인가요?,박정원,252625003.0,,,,text,벽에 걸린 상자들은 어떤 색인가요?,,0.641,56.0,what color are the,,"['yellow', 'red, white, and yellow', 'red, white and yellow', 'red, white, yellow', 'gray', 'yellow', 'red white yellow', 'wooden', 'yellow', 'white']",,red,0.0
4041,2025-11-04 17:11:13.952,0,2025-11-04 17:11:13.952000,"What color are the crates against the wall?
벽에 걸린 상자들은 어떤 색인가요?",갈색,What color are the crates against the wall?,벽에 걸린 상자들은 어떤 색인가요?,JJH,252625003.0,,,,text,벽에 걸린 상자들은 어떤 색인가요?,,0.451,56.0,what color are the,,"['yellow', 'red, white, and yellow', 'red, white and yellow', 'red, white, yellow', 'gray', 'yellow', 'red white yellow', 'wooden', 'yellow', 'white']",,Brown,0.0
4042,2025-11-12 12:09:20.589,0,2025-11-12 12:09:20.589000,"What color are the crates against the wall?
벽에 걸린 상자들은 어떤 색인가요?",나무색,What color are the crates against the wall?,벽에 걸린 상자들은 어떤 색인가요?,김두연,252625003.0,,,,text,벽에 걸린 상자들은 어떤 색인가요?,,0.409,56.0,what color are the,,"['yellow', 'red, white, and yellow', 'red, white and yellow', 'red, white, yellow', 'gray', 'yellow', 'red white yellow', 'wooden', 'yellow', 'white']",,the color of a tree,0.0
4043,2025-11-13 16:31:19.489,0,2025-11-13 16:31:19.489000,"What color are the crates against the wall?
벽에 걸린 상자들은 어떤 색인가요?",dark grey green,What color are the crates against the wall?,벽에 걸린 상자들은 어떤 색인가요?,JMG,252625003.0,,,,text,벽에 걸린 상자들은 어떤 색인가요?,,0.587,56.0,what color are the,,"['yellow', 'red, white, and yellow', 'red, white and yellow', 'red, white, yellow', 'gray', 'yellow', 'red white yellow', 'wooden', 'yellow', 'white']",,dark grey green,0.0
4044,2025-09-29 08:23:54.109,0,2025-09-29 08:23:54.109000,"What color are the cabinets?
캐비닛은 어떤 색인가요?",회색,What color are the cabinets?,캐비닛은 어떤 색인가요?,PHJ,512760019.0,,,,text,캐비닛은 어떤 색인가요?,,0.617,55.0,what color are the,,"['brown', 'brown', 'brown', 'brown', 'brown', 'dark brown', 'brown', 'brown', 'wooden', 'brown']",,Gray,0.0
4045,2025-09-29 09:07:33.096,0,2025-09-29 09:07:33.096000,"What color are the cabinets?
캐비닛은 어떤 색인가요?",회색,What color are the cabinets?,캐비닛은 어떤 색인가요?,성희,512760019.0,,,,text,캐비닛은 어떤 색인가요?,,0.617,55.0,what color are the,,"['brown', 'brown', 'brown', 'brown', 'brown', 'dark brown', 'brown', 'brown', 'wooden', 'brown']",,Gray,0.0
4046,2025-09-29 18:22:09.402,0,2025-09-29 18:22:09.402000,"What color are the cabinets?
캐비닛은 어떤 색인가요?",Brown,What color are the cabinets?,캐비닛은 어떤 색인가요?,조희승,512760019.0,,,,text,캐비닛은 어떤 색인가요?,,0.916,55.0,what color are the,,"['brown', 'brown', 'brown', 'brown', 'brown', 'dark brown', 'brown', 'brown', 'wooden', 'brown']",,brown,1.0
4047,2025-09-29 19:38:19.667,0,2025-09-29 19:38:19.667000,"What color are the cabinets?
캐비닛은 어떤 색인가요?",White,What color are the cabinets?,캐비닛은 어떤 색인가요?,EJ,512760019.0,,,,text,캐비닛은 어떤 색인가요?,,0.552,55.0,what color are the,,"['brown', 'brown', 'brown', 'brown', 'brown', 'dark brown', 'brown', 'brown', 'wooden', 'brown']",,white,0.0
4048,2025-09-30 00:22:45.913,0,2025-09-30 00:22:45.913000,"What color are the cabinets?
캐비닛은 어떤 색인가요?",GREY,What color are the cabinets?,캐비닛은 어떤 색인가요?,Juyeon,512760019.0,,,,text,캐비닛은 어떤 색인가요?,,0.617,55.0,what color are the,,"['brown', 'brown', 'brown', 'brown', 'brown', 'dark brown', 'brown', 'brown', 'wooden', 'brown']",,grey,0.0
4049,2025-09-30 06:24:35.181,0,2025-09-30 06:24:35.181000,"What color are the cabinets?
캐비닛은 어떤 색인가요?",Brown,What color are the cabinets?,캐비닛은 어떤 색인가요?,Winnie,512760019.0,,,,text,캐비닛은 어떤 색인가요?,,0.916,55.0,what color are the,,"['brown', 'brown', 'brown', 'brown', 'brown', 'dark brown', 'brown', 'brown', 'wooden', 'brown']",,brown,1.0
4050,2025-09-30 11:10:46.878,0,2025-09-30 11:10:46.878000,"What color are the cabinets?
캐비닛은 어떤 색인가요?",brown,What color are the cabinets?,캐비닛은 어떤 색인가요?,kathy,512760019.0,,,,text,캐비닛은 어떤 색인가요?,,0.916,55.0,what color are the,,"['brown', 'brown', 'brown', 'brown', 'brown', 'dark brown', 'brown', 'brown', 'wooden', 'brown']",,brown,1.0
4051,2025-09-30 11:18:51.944,0,2025-09-30 11:18:51.944000,"What color are the cabinets?
캐비닛은 어떤 색인가요?",갈색,What color are the cabinets?,캐비닛은 어떤 색인가요?,BJH,512760019.0,,,,text,캐비닛은 어떤 색인가요?,,0.916,55.0,what color are the,,"['brown', 'brown', 'brown', 'brown', 'brown', 'dark brown', 'brown', 'brown', 'wooden', 'brown']",,Brown,1.0
4052,2025-09-30 17:23:56.895,0,2025-09-30 17:23:56.895000,"What color are the cabinets?
캐비닛은 어떤 색인가요?",blue,What color are the cabinets?,캐비닛은 어떤 색인가요?,박정원,512760019.0,,,,text,캐비닛은 어떤 색인가요?,,0.553,55.0,what color are the,,"['brown', 'brown', 'brown', 'brown', 'brown', 'dark brown', 'brown', 'brown', 'wooden', 'brown']",,blue,0.0
4053,2025-11-04 17:11:13.952,0,2025-11-04 17:11:13.952000,"What color are the cabinets?
캐비닛은 어떤 색인가요?",초록색,What color are the cabinets?,캐비닛은 어떤 색인가요?,JJH,512760019.0,,,,text,캐비닛은 어떤 색인가요?,,0.596,55.0,what color are the,,"['brown', 'brown', 'brown', 'brown', 'brown', 'dark brown', 'brown', 'brown', 'wooden', 'brown']",,Green,0.0
4054,2025-11-12 12:09:20.589,0,2025-11-12 12:09:20.589000,"What color are the cabinets?
캐비닛은 어떤 색인가요?",빨강,What color are the cabinets?,캐비닛은 어떤 색인가요?,김두연,512760019.0,,,,text,캐비닛은 어떤 색인가요?,,0.543,55.0,what color are the,,"['brown', 'brown', 'brown', 'brown', 'brown', 'dark brown', 'brown', 'brown', 'wooden', 'brown']",,red,0.0
4055,2025-11-13 16:31:19.489,0,2025-11-13 16:31:19.489000,"What color are the cabinets?
캐비닛은 어떤 색인가요?",brown,What color are the cabinets?,캐비닛은 어떤 색인가요?,JMG,512760019.0,,,,text,캐비닛은 어떤 색인가요?,,0.916,55.0,what color are the,,"['brown', 'brown', 'brown', 'brown', 'brown', 'dark brown', 'brown', 'brown', 'wooden', 'brown']",,brown,1.0
4056,2025-09-29 08:23:54.109,0,2025-09-29 08:23:54.109000,"What color are the clock's numerals?
시계의 숫자는 어떤 색인가요?",검정,What color are the clock's numerals?,시계의 숫자는 어떤 색인가요?,PHJ,414711003.0,,,,text,시계의 숫자는 어떤 색인가요?,,0.45,58.0,what color are the,,"['gold', 'yellow', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold']",,Black,0.0
4057,2025-09-29 09:07:33.096,0,2025-09-29 09:07:33.096000,"What color are the clock's numerals?
시계의 숫자는 어떤 색인가요?",하양,What color are the clock's numerals?,시계의 숫자는 어떤 색인가요?,성희,414711003.0,,,,text,시계의 숫자는 어떤 색인가요?,,0.437,58.0,what color are the,,"['gold', 'yellow', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold']",,White,0.0
4058,2025-09-29 18:22:09.402,0,2025-09-29 18:22:09.402000,"What color are the clock's numerals?
시계의 숫자는 어떤 색인가요?",Black,What color are the clock's numerals?,시계의 숫자는 어떤 색인가요?,조희승,414711003.0,,,,text,시계의 숫자는 어떤 색인가요?,,0.45,58.0,what color are the,,"['gold', 'yellow', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold']",,black,0.0
4059,2025-09-29 19:38:19.667,0,2025-09-29 19:38:19.667000,"What color are the clock's numerals?
시계의 숫자는 어떤 색인가요?",Brown,What color are the clock's numerals?,시계의 숫자는 어떤 색인가요?,EJ,414711003.0,,,,text,시계의 숫자는 어떤 색인가요?,,0.33,58.0,what color are the,,"['gold', 'yellow', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold']",,brown,0.0
4060,2025-09-30 00:22:45.913,0,2025-09-30 00:22:45.913000,"What color are the clock's numerals?
시계의 숫자는 어떤 색인가요?",BLACK,What color are the clock's numerals?,시계의 숫자는 어떤 색인가요?,Juyeon,414711003.0,,,,text,시계의 숫자는 어떤 색인가요?,,0.45,58.0,what color are the,,"['gold', 'yellow', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold']",,black,0.0
4061,2025-09-30 06:24:35.181,0,2025-09-30 06:24:35.181000,"What color are the clock's numerals?
시계의 숫자는 어떤 색인가요?",Black,What color are the clock's numerals?,시계의 숫자는 어떤 색인가요?,Winnie,414711003.0,,,,text,시계의 숫자는 어떤 색인가요?,,0.45,58.0,what color are the,,"['gold', 'yellow', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold']",,black,0.0
4062,2025-09-30 11:10:46.878,0,2025-09-30 11:10:46.878000,"What color are the clock's numerals?
시계의 숫자는 어떤 색인가요?",black,What color are the clock's numerals?,시계의 숫자는 어떤 색인가요?,kathy,414711003.0,,,,text,시계의 숫자는 어떤 색인가요?,,0.45,58.0,what color are the,,"['gold', 'yellow', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold']",,black,0.0
4063,2025-09-30 11:18:51.944,0,2025-09-30 11:18:51.944000,"What color are the clock's numerals?
시계의 숫자는 어떤 색인가요?",검정색,What color are the clock's numerals?,시계의 숫자는 어떤 색인가요?,BJH,414711003.0,,,,text,시계의 숫자는 어떤 색인가요?,,0.45,58.0,what color are the,,"['gold', 'yellow', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold']",,Black,0.0
4064,2025-09-30 17:23:56.895,0,2025-09-30 17:23:56.895000,"What color are the clock's numerals?
시계의 숫자는 어떤 색인가요?",red,What color are the clock's numerals?,시계의 숫자는 어떤 색인가요?,박정원,414711003.0,,,,text,시계의 숫자는 어떤 색인가요?,,0.481,58.0,what color are the,,"['gold', 'yellow', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold']",,red,0.0
4065,2025-11-04 17:11:13.952,0,2025-11-04 17:11:13.952000,"What color are the clock's numerals?
시계의 숫자는 어떤 색인가요?",검정색,What color are the clock's numerals?,시계의 숫자는 어떤 색인가요?,JJH,414711003.0,,,,text,시계의 숫자는 어떤 색인가요?,,0.45,58.0,what color are the,,"['gold', 'yellow', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold']",,Black,0.0
4066,2025-11-12 12:09:20.589,0,2025-11-12 12:09:20.589000,"What color are the clock's numerals?
시계의 숫자는 어떤 색인가요?",검정,What color are the clock's numerals?,시계의 숫자는 어떤 색인가요?,김두연,414711003.0,,,,text,시계의 숫자는 어떤 색인가요?,,0.45,58.0,what color are the,,"['gold', 'yellow', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold']",,Black,0.0
4067,2025-11-13 16:31:19.489,0,2025-11-13 16:31:19.489000,"What color are the clock's numerals?
시계의 숫자는 어떤 색인가요?",white,What color are the clock's numerals?,시계의 숫자는 어떤 색인가요?,JMG,414711003.0,,,,text,시계의 숫자는 어떤 색인가요?,,0.437,58.0,what color are the,,"['gold', 'yellow', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold', 'gold']",,white,0.0
4068,2025-09-29 08:23:54.109,0,2025-09-29 08:23:54.109000,"What color are the scissors?
가위는 어떤 색인가요?",회색,What color are the scissors?,가위는 어떤 색인가요?,PHJ,429754001.0,,,,text,가위는 어떤 색인가요?,,0.664,59.0,what color are the,,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'gull', 'blue', 'blue']",,Gray,0.0
4069,2025-09-29 09:07:33.096,0,2025-09-29 09:07:33.096000,"What color are the scissors?
가위는 어떤 색인가요?",은색,What color are the scissors?,가위는 어떤 색인가요?,성희,429754001.0,,,,text,가위는 어떤 색인가요?,,0.463,59.0,what color are the,,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'gull', 'blue', 'blue']",,Silver,0.0
4070,2025-09-29 18:22:09.402,0,2025-09-29 18:22:09.402000,"What color are the scissors?
가위는 어떤 색인가요?",Silver,What color are the scissors?,가위는 어떤 색인가요?,조희승,429754001.0,,,,text,가위는 어떤 색인가요?,,0.463,59.0,what color are the,,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'gull', 'blue', 'blue']",,silver,0.0
4071,2025-09-29 19:38:19.667,0,2025-09-29 19:38:19.667000,"What color are the scissors?
가위는 어떤 색인가요?",Gray,What color are the scissors?,가위는 어떤 색인가요?,EJ,429754001.0,,,,text,가위는 어떤 색인가요?,,0.664,59.0,what color are the,,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'gull', 'blue', 'blue']",,gray,0.0
4072,2025-09-30 00:22:45.913,0,2025-09-30 00:22:45.913000,"What color are the scissors?
가위는 어떤 색인가요?",RED,What color are the scissors?,가위는 어떤 색인가요?,Juyeon,429754001.0,,,,text,가위는 어떤 색인가요?,,0.683,59.0,what color are the,,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'gull', 'blue', 'blue']",,red,0.0
4073,2025-09-30 06:24:35.181,0,2025-09-30 06:24:35.181000,"What color are the scissors?
가위는 어떤 색인가요?",Red,What color are the scissors?,가위는 어떤 색인가요?,Winnie,429754001.0,,,,text,가위는 어떤 색인가요?,,0.683,59.0,what color are the,,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'gull', 'blue', 'blue']",,red,0.0
4074,2025-09-30 11:10:46.878,0,2025-09-30 11:10:46.878000,"What color are the scissors?
가위는 어떤 색인가요?",silver,What color are the scissors?,가위는 어떤 색인가요?,kathy,429754001.0,,,,text,가위는 어떤 색인가요?,,0.463,59.0,what color are the,,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'gull', 'blue', 'blue']",,silver,0.0
4075,2025-09-30 11:18:51.944,0,2025-09-30 11:18:51.944000,"What color are the scissors?
가위는 어떤 색인가요?",은색,What color are the scissors?,가위는 어떤 색인가요?,BJH,429754001.0,,,,text,가위는 어떤 색인가요?,,0.463,59.0,what color are the,,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'gull', 'blue', 'blue']",,Silver,0.0
4076,2025-09-30 17:23:56.895,0,2025-09-30 17:23:56.895000,"What color are the scissors?
가위는 어떤 색인가요?",green,What color are the scissors?,가위는 어떤 색인가요?,박정원,429754001.0,,,,text,가위는 어떤 색인가요?,,0.659,59.0,what color are the,,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'gull', 'blue', 'blue']",,green,0.0
4077,2025-11-04 17:11:13.952,0,2025-11-04 17:11:13.952000,"What color are the scissors?
가위는 어떤 색인가요?",검정색,What color are the scissors?,가위는 어떤 색인가요?,JJH,429754001.0,,,,text,가위는 어떤 색인가요?,,0.65,59.0,what color are the,,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'gull', 'blue', 'blue']",,Black,0.0
4078,2025-11-12 12:09:20.589,0,2025-11-12 12:09:20.589000,"What color are the scissors?
가위는 어떤 색인가요?",주황,What color are the scissors?,가위는 어떤 색인가요?,김두연,429754001.0,,,,text,가위는 어떤 색인가요?,,0.592,59.0,what color are the,,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'gull', 'blue', 'blue']",,orange,0.0
4079,2025-11-13 16:31:19.489,0,2025-11-13 16:31:19.489000,"What color are the scissors?
가위는 어떤 색인가요?",grey,What color are the scissors?,가위는 어떤 색인가요?,JMG,429754001.0,,,,text,가위는 어떤 색인가요?,,0.659,59.0,what color are the,,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'gull', 'blue', 'blue']",,grey,0.0
